
(base) PS C:\Users\iab5dy\Probe-Station-Control\Hotplate_Control_Robot\python_interface> python.exe .\Hotplate_Robot_Temp_Calibration.py
Building Temperature Calibration...
Opening port to robot...
Building dataframe...
Setting logfile location...
Logging to: 2021.05.19_Hotplate_Temp_Calibration_Log.csv
Starting Hotplate Robot Temp Calibration.
Current Position:       165
Logging to file:        2021.05.19_Hotplate_Temp_Calibration_Log.csv

{'timestamp': datetime.datetime(2021, 5, 19, 17, 12, 40, 375134), 'last_move': None, 'position': 165, 'temp': 24.31}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 12, 50, 592435), 'last_move': None, 'position': 165, 'temp': 24.41}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 13, 0, 805987), 'last_move': None, 'position': 165, 'temp': 24.41}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 13, 11, 6242), 'last_move': None, 'position': 165, 'temp': 24.38}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 13, 21, 134758), 'last_move': None, 'position': 165, 'temp': 24.34}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 13, 31, 340801), 'last_move': None, 'position': 165, 'temp': 24.35}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 13, 41, 553926), 'last_move': None, 'position': 165, 'temp': 24.34}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 13, 51, 766337), 'last_move': None, 'position': 165, 'temp': 24.38}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 14, 1, 983075), 'last_move': None, 'position': 165, 'temp': 24.41}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 14, 12, 200013), 'last_move': None, 'position': 165, 'temp': 24.31}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 14, 22, 407937), 'last_move': None, 'position': 165, 'temp': 24.3}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 14, 32, 615253), 'last_move': None, 'position': 165, 'temp': 24.42}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 14, 42, 843644), 'last_move': None, 'position': 165, 'temp': 24.38}
{'timestamp': datetime.datetime(2021, 5, 19, 17, 14, 53, 49319), 'last_move': None, 'position': 165, 'temp': 24.4}
